"date","group","mean","max","min","sd","cv","n","method","category","site","length"
2018-11-07,NA,14.9664583333333,15.34,14.67,0.221487693214801,1.47989382846511,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-08,NA,14.4460416666667,15.06,13.95,0.406860843058207,2.81641748270056,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-09,NA,13.4126041666667,14.07,12.92,0.40136148503147,2.99242026413441,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-10,NA,12.6594791666667,13.09,12.24,0.343138363351446,2.71052512377408,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-11,NA,11.8926041666667,12.27,11.52,0.281306144493547,2.36538726549068,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-12,NA,11.416875,11.71,11.13,0.192311767163306,1.68445189391411,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-13,NA,11.1163541666667,11.42,10.86,0.183016362752317,1.64637038374602,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-14,NA,10.7985416666667,11.03,10.59,0.135971972086097,1.25916976831993,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-15,NA,10.5955208333333,10.83,10.37,0.159748946404016,1.50770263129914,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-16,NA,10.3383333333333,10.54,10.05,0.150868828817526,1.45931480397413,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-17,NA,10.3138541666667,10.49,9.98,0.155288321258549,1.50562843675282,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-18,NA,10.2797916666667,10.52,9.9,0.161238490681329,1.56849959522197,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-19,NA,10.2729166666667,10.44,9.93,0.158930085036863,1.54707849964904,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-20,NA,10.1758333333333,10.39,9.83,0.164883797465569,1.62034687542939,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-21,NA,10.2245833333333,10.37,10.03,0.103108697541827,1.00843911365738,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-22,NA,10.5202083333333,10.91,10.22,0.145109607695748,1.37934157858802,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-23,NA,11.0741666666667,11.35,10.81,0.130711950620774,1.18033216001903,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-24,NA,11.6198958333333,12.03,11.37,0.19163833696049,1.64922594581914,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-25,NA,12.20375,12.51,12.03,0.136113342862716,1.11534030820621,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-26,NA,12.4561458333333,12.63,12.34,0.0914372927681694,0.734073717437365,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-27,NA,12.55875,12.65,12.49,0.0488014236203047,0.388585039277832,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-28,NA,12.5757291666667,12.73,12.51,0.0460833293677229,0.366446579414828,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-29,NA,12.8065625,12.92,12.68,0.0731376226172637,0.571094879029902,96,"ybfmp_logger","data","shw_harbor",NA
2018-11-30,NA,12.6428125,12.9,12.44,0.136941809578106,1.08315938070035,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-01,NA,12.4004166666667,12.63,12.24,0.125160248159303,1.00932292457353,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-02,NA,12.0129166666667,12.39,11.76,0.207987432143927,1.7313649791732,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-03,NA,11.5325,11.95,11.25,0.24918815550123,2.16074706699527,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-04,NA,11.0970833333333,11.37,10.91,0.171598777241789,1.5463412510055,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-05,NA,10.734375,10.93,10.54,0.123175634125038,1.14748771237299,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-06,NA,10.6738541666667,10.93,10.57,0.0904651115265371,0.84753932472724,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-07,NA,10.7445833333333,10.96,10.54,0.132815001266436,1.23611123061794,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-08,NA,10.5627083333333,10.79,10.37,0.142927874093833,1.35313661594524,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-09,NA,10.4114583333333,10.57,10.3,0.104649582358074,1.00513855991747,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-10,NA,10.26875,10.42,10.17,0.0744276405927968,0.72479747381908,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-11,NA,10.3916666666667,10.52,10.3,0.0673039713642775,0.647672539191122,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-12,NA,10.4536458333333,10.61,10.32,0.0766416101312385,0.733156750794569,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-13,NA,10.4095833333333,10.59,10.22,0.117014768898421,1.1241061736229,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-14,NA,10.330625,10.54,10.17,0.110699332000076,1.07156471171954,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-15,NA,10.3428125,10.59,10.25,0.0816114430186046,0.789064319000316,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-16,NA,10.5636458333333,10.64,10.47,0.0549663972310483,0.520335479798113,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-17,NA,10.6489583333333,10.93,10.44,0.137507735029643,1.29127874037423,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-18,NA,10.9257291666667,11.13,10.79,0.0784554153196736,0.718079444610739,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-19,NA,11.1236458333333,11.35,11.03,0.0773525053745469,0.695388063711548,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-20,NA,11.4547916666667,11.52,11.37,0.0444375177350866,0.38793824478187,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-21,NA,11.3621875,11.44,11.27,0.0509530872986429,0.44844434488203,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-22,NA,11.2420833333333,11.35,11.13,0.0710213706409508,0.631745634106526,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-23,NA,11.0820833333333,11.2,10.98,0.0727203246282294,0.656197236935559,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-24,NA,11.1328125,11.2,11.08,0.0302864612796231,0.27204681009065,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-25,NA,10.9335416666667,11.08,10.76,0.0999471351493449,0.914133207669167,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-26,NA,10.584375,10.91,10.37,0.185618808597791,1.75370589758763,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-27,NA,10.1277894736842,10.44,9.85,0.202054231962548,1.99504770994264,95,"ybfmp_logger","data","shw_harbor",NA
2018-12-28,NA,9.5640625,9.98,9.24,0.277354335880258,2.89996364913193,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-29,NA,8.89364583333333,9.29,8.62,0.234247371682909,2.63387339762228,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-30,NA,8.57166666666667,8.77,8.37,0.140971566126437,1.64462258751433,96,"ybfmp_logger","data","shw_harbor",NA
2018-12-31,NA,8.52822916666667,8.72,8.32,0.119199035598948,1.39769972487193,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-01,NA,8.160625,8.52,7.87,0.198641769604429,2.43414897271261,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-02,NA,7.7515625,8.05,7.49,0.16116240991131,2.07909579405842,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-03,NA,7.65697916666667,7.85,7.42,0.138473784649253,1.80846495249817,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-04,NA,7.63354166666667,7.75,7.47,0.0952225002896033,1.24742229030347,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-05,NA,7.75145833333333,7.82,7.7,0.0416243644912236,0.536987528040082,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-06,NA,7.8225,7.92,7.77,0.0399473337493783,0.510672211561244,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-07,NA,8.15270833333333,8.47,7.85,0.166420388216213,2.04128961091105,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-08,NA,8.608125,8.79,8.47,0.102117708140114,1.18629443856954,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-09,NA,8.94458333333333,9.31,8.79,0.151774879459968,1.69683565800495,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-10,NA,9.36385416666667,9.63,9.26,0.0971311624521105,1.03729896603769,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-11,NA,9.7453125,10.52,9.51,0.282660119969289,2.90047261151747,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-12,NA,10.67125,10.83,10.54,0.0565173471273714,0.529622557126592,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-13,NA,10.6605208333333,10.86,10.49,0.118635840787252,1.11285220152004,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-14,NA,10.5294791666667,10.74,10.32,0.147836109766448,1.40402110518871,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-15,NA,10.2664583333333,10.42,10.1,0.108559749899517,1.05742161877814,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-16,NA,10.170625,10.22,10.15,0.0201996612790777,0.198607866075858,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-17,NA,10.4291666666667,10.71,10.25,0.124964556378508,1.19822187498369,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-18,NA,10.6642708333333,10.74,10.54,0.0669287884194707,0.627598355907009,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-19,NA,10.7117708333333,11.03,10.54,0.1550347654843,1.44733086523711,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-20,NA,11.1371875,11.27,11.03,0.068066579248015,0.611164885641146,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-21,NA,11.02125,11.15,10.86,0.0885705190348644,0.803634061788494,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-22,NA,10.8416666666667,11.01,10.66,0.115718957794229,1.06735395352094,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-23,NA,10.53625,10.71,10.39,0.0872292804534179,0.827896836667864,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-24,NA,10.1691666666667,10.47,9.93,0.171726015971383,1.68869310141489,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-25,NA,9.8584375,10.05,9.66,0.106200685149936,1.07725676761592,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-26,NA,9.87239583333333,9.95,9.76,0.0583049116224203,0.590585229834065,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-27,NA,9.981875,10.25,9.9,0.0779920711219721,0.781336884322556,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-28,NA,10.3225,10.61,10.22,0.0926453339069854,0.897508684010515,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-29,NA,10.6938541666667,10.98,10.61,0.0859910618570225,0.804116649776853,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-30,NA,11.0589583333333,11.39,10.98,0.0890709848989962,0.805419300934728,96,"ybfmp_logger","data","shw_harbor",NA
2019-01-31,NA,11.5116666666667,11.81,11.42,0.0804679297565076,0.699011985723245,96,"ybfmp_logger","data","shw_harbor",NA
2019-02-01,NA,11.8636458333333,11.95,11.78,0.045355201446423,0.382304074848461,96,"ybfmp_logger","data","shw_harbor",NA
2019-02-02,NA,11.9567708333333,12.03,11.88,0.0492147772345419,0.411605925383633,96,"ybfmp_logger","data","shw_harbor",NA
2019-02-03,NA,11.9711458333333,12.1,11.83,0.0954972558621084,0.797728615052027,96,"ybfmp_logger","data","shw_harbor",NA
2019-02-04,NA,11.805625,11.98,11.52,0.153854425384928,1.30322981955574,96,"ybfmp_logger","data","shw_harbor",NA
2019-02-05,NA,11.0528125,11.83,10.44,0.48820121633562,4.4169863221295,96,"ybfmp_logger","data","shw_harbor",NA
2019-02-06,NA,9.99351648351648,10.57,9.36,0.369348897464996,3.69588520791663,91,"ybfmp_logger","data","shw_harbor",NA
2019-02-07,20,9.77442882819899,10.2046212630602,9.49818949782139,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-08,20,9.30609827372366,9.60869059742104,9.10803068866641,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-09,20,9.09658197303732,9.31072526460146,9.01049098637767,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-10,20,8.98976974131488,9.1120817093884,8.71787187951144,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-11,20,8.87884934683388,9.01275993178187,8.62033217722269,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-12,20,8.75149630131866,8.91343815417535,8.71787187951144,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-13,20,8.63235958132055,8.71479459896229,8.62033217722269,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-14,20,9.12533911234722,9.60869059742104,8.81541158180018,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-15,20,9.39236969165332,9.80733415263409,9.10803068866641,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-16,20,9.37182887786055,9.70801237502756,9.10803068866641,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-17,20,9.22393501855255,9.50936881981451,9.10803068866641,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-18,20,8.47214123373688,8.91343815417535,8.32771307035646,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-19,20,7.97094537719309,8.41682926614271,7.64493515433525,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-20,20,8.08597393443265,8.41682926614271,7.93755426120148,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-21,20,8.38176165304866,8.61547282135576,8.32771307035646,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-22,20,8.33657186270455,8.61547282135576,8.23017336806771,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-23,20,8.38176165304866,8.61547282135576,8.32771307035646,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-24,20,8.53787183787376,8.71479459896229,8.52279247493395,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-25,20,8.78025344062855,8.91343815417535,8.81541158180018,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-26,20,9.01031055510766,9.21140348699493,9.01049098637767,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-27,20,9.38826152889476,9.90665593024062,9.10803068866641,NA,NA,NA,"lm_rv","Over7",NA,50
2019-02-28,20,9.68404924751077,10.6019083734863,9.01049098637767,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-01,20,10.5303307757732,11.0985172615189,9.49818949782139,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-02,20,10.7316307509424,10.9991954839124,10.1809674138426,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-03,20,10.7850368668037,11.0985172615189,10.5711262229976,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-04,20,10.9370388888702,11.3964825943385,10.6686659252863,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-05,20,11.1876368171421,11.3964825943385,10.9612850321526,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-06,20,11.1958531426593,11.6944479271581,10.6686659252863,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-07,20,11.4053694433456,11.6944479271581,11.0588247344413,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-08,20,10.9123899123189,11.3964825943385,10.6686659252863,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-09,20,10.6659001468056,11.0985172615189,10.5711262229976,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-10,20,10.5195001648643,10.9991954839124,10.2785071161313,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-11,20,10.8713082847333,11.5951261495516,10.1809674138426,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-12,20,11.2780163978303,11.5951261495516,10.6686659252863,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-13,20,11.0274184695584,11.5951261495516,10.6686659252863,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-14,20,10.6042777054272,10.9991954839124,10.2785071161313,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-15,20,11.0233103067999,11.6944479271581,10.4735865207088,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-16,20,11.770995928857,12.5883439256169,11.0588247344413,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-17,20,12.3584632033304,13.3829181464691,11.546523245885,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-18,20,12.8925243619427,13.9788488121082,11.7416026504625,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-19,20,13.2951243122811,13.9788488121082,12.1317614596175,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-20,20,13.4594508226233,13.9788488121082,12.5219202687725,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-21,20,13.4594508226233,13.9788488121082,12.71699967335,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-22,20,13.3115569633153,13.7802052568952,12.5219202687725,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-23,20,13.1184733136633,13.5815617016821,12.326840864195,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-24,20,13.0116610819407,13.6808834792887,12.0342217573287,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-25,20,12.8391182460814,13.3829181464691,11.93668205504,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-26,20,12.8514427343571,13.7802052568952,11.7416026504625,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-27,20,12.6008448060853,13.3829181464691,11.7416026504625,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-28,20,12.5227897136727,13.3829181464691,11.546523245885,NA,NA,NA,"lm_rv","Over7",NA,50
2019-03-29,NA,11.9726071428571,12.219,11.71,0.165265743192641,1.38036553960795,28,"ybfmp_logger","data","shw_harbor",NA
2019-03-30,NA,12.32503125,12.606,12.122,0.132558106673024,1.07551943669939,96,"ybfmp_logger","data","shw_harbor",NA
2019-03-31,NA,12.7269583333333,13.064,12.558,0.1374753502626,1.08019014961758,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-01,NA,13.1782916666667,13.281,13.04,0.0760257458699864,0.576901375329906,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-02,NA,13.2362083333333,13.401,13.112,0.0927543350289713,0.700762126834948,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-03,NA,13.1875,13.257,13.161,0.0259375768863796,0.196683047479655,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-04,NA,12.9143368421053,13.161,12.727,0.150931688826599,1.16871420245528,95,"ybfmp_logger","data","shw_harbor",NA
2019-04-05,NA,12.5548854166667,12.703,12.461,0.0714558192233298,0.569147521876002,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-06,NA,12.452,12.485,12.413,0.0236821051695822,0.190187160051255,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-07,NA,12.4738020833333,12.606,12.364,0.0678407764031521,0.543866063850704,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-08,NA,12.8678541666667,13.161,12.606,0.152135118556649,1.18228817785909,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-09,NA,13.1674270833333,13.329,12.944,0.127389394319495,0.967458513445939,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-10,NA,13.2076458333333,13.449,12.968,0.160431062694208,1.21468325785443,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-11,NA,13.0808125,13.185,12.992,0.0661302243981325,0.505551351631503,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-12,NA,13.1961145833333,13.305,13.088,0.0584740823904361,0.443115903709178,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-13,NA,13.3663854166667,13.618,13.137,0.131278279743666,0.982152434269728,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-14,NA,13.75775,13.954,13.594,0.110668495017659,0.804408388127851,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-15,NA,13.7229895833333,14.026,13.281,0.244574194739462,1.78222240317444,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-16,NA,12.9490208333333,13.281,12.678,0.210654717696327,1.62680036126022,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-17,NA,13.0184895833333,13.281,12.847,0.120383072318649,0.924708442926954,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-18,NA,13.5637708333333,13.858,13.305,0.137169313674871,1.01129188453828,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-19,NA,14.1646145833333,14.505,13.858,0.148672042449616,1.0496017493095,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-20,NA,14.7801666666667,14.96,14.505,0.120058465289705,0.812294394219992,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-21,NA,15.0448854166667,15.175,14.888,0.0903079957748882,0.600257119106041,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-22,NA,15.1445625,15.342,14.984,0.0861514960006959,0.568860909654511,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-23,NA,15.45125,15.7,15.342,0.0923439793723215,0.597647306025866,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-24,NA,15.7572916666667,16.082,15.652,0.0936285962464873,0.594192188779188,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-25,NA,16.0369895833333,16.487,15.796,0.157443423074126,0.98175173249318,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-26,NA,16.3892604166667,16.63,16.082,0.163279111681205,0.996256740878691,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-27,NA,16.5680729166667,16.701,16.272,0.1447155645644,0.873460451872005,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-28,NA,16.5575729166667,16.701,16.32,0.114084986307915,0.689019984282107,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-29,NA,16.47903125,16.701,16.201,0.147874374359134,0.897348710101717,96,"ybfmp_logger","data","shw_harbor",NA
2019-04-30,NA,16.2245,16.487,16.01,0.124550137864657,0.767667033589062,96,"ybfmp_logger","data","shw_harbor",NA
2019-05-01,NA,15.8675729166667,16.368,15.533,0.24226860885744,1.52681579047903,96,"ybfmp_logger","data","shw_harbor",NA
2019-05-02,NA,15.6119375,16.177,15.39,0.216204231542406,1.38486482886833,96,"ybfmp_logger","data","shw_harbor",NA
2019-05-03,NA,15.8636354166667,16.201,15.533,0.216197771048039,1.3628513601674,96,"ybfmp_logger","data","shw_harbor",NA
2019-05-04,NA,15.80021875,16.177,15.39,0.256915763509119,1.62602662389797,96,"ybfmp_logger","data","shw_harbor",NA
2019-05-05,NA,15.7540416666667,16.129,15.342,0.26819937268527,1.70241629646532,96,"ybfmp_logger","data","shw_harbor",NA
